order_item_id,order_id,product_id,quantity,subtotal
95153,41084,830,1,292.94
95154,39220,68,4,392.23
95155,33098,582,2,68.28
95156,29387,818,4,163.41
95157,24340,370,5,382.92
95158,49849,218,5,148.82
95159,2084,593,4,59.46
95160,10140,636,2,453.63
95161,31415,828,1,159.75
95162,31918,296,1,485.88
95163,17172,216,5,275.94
95164,28707,911,4,329.93
95165,19704,643,3,197.03
95166,46879,567,2,272.02
95167,24663,641,2,95.04
95168,44361,448,5,440.93
95169,26434,926,3,468.25
95170,48605,844,2,434.66
95171,42429,259,3,214.65
95172,48220,114,2,33.69
95173,49709,535,3,495.99
95174,48700,934,3,455.97
95175,13917,338,2,378.52
95176,16578,284,2,145.01
95177,15810,465,3,396.06
95178,31556,292,5,330.8
95179,27948,11,5,182.93
95180,25972,343,5,481.94
95181,39701,628,2,68.58
95182,34889,143,2,80.27
95183,15626,515,2,155.51
95184,18185,638,2,80.12
95185,4548,974,2,181.24
95186,10687,353,3,486.55
95187,42948,726,5,203.52
95188,22389,602,4,394.45
95189,38578,70,1,206.22
95190,27884,599,2,411.07
95191,48593,895,2,404.79
95192,34414,864,5,430.57
95193,40806,197,2,404.04
95194,1570,191,1,477.46
95195,44723,28,1,361.47
95196,24820,826,4,287.44
95197,11664,580,1,13.8
95198,26378,755,2,439.29
95199,38437,84,5,80.07
95200,31,22,2,459.35
95201,20484,600,5,285.06
95202,49450,95,3,208.95
95203,20999,785,2,447.73
95204,34202,434,5,150.45
95205,41046,401,1,165.58
95206,13803,239,4,384.33
95207,17032,895,5,249.8
95208,7004,446,1,83.83
95209,46094,567,5,220.87
95210,15520,811,2,177.63
95211,32915,30,2,295.72
95212,22830,405,3,75.6
95213,28844,459,3,290.42
95214,5848,932,3,475.44
95215,12574,247,2,366.46
95216,1897,386,4,355.66
95217,6898,155,3,151.63
95218,22029,442,2,248.7
95219,31613,650,1,168.26
95220,47272,359,4,186.11
95221,39578,210,1,379.89
95222,11775,289,5,355.3
95223,45767,932,1,307.26
95224,14622,820,5,482.41
95225,34362,573,5,317.51
95226,33268,909,2,40.6
95227,42968,966,2,10.24
95228,948,209,5,317.96
95229,48448,119,5,243.57
95230,16295,284,5,279.97
95231,14067,8,4,105.24
95232,45605,721,4,72.58
95233,14835,405,5,141.43
95234,31366,815,2,402.81
95235,7750,95,3,10.74
95236,23754,573,5,341.97
95237,41653,509,5,347.88
95238,31621,911,4,237.11
95239,46083,585,4,54.14
95240,47001,780,1,486.34
95241,17619,394,5,375.64
95242,29831,182,4,349.6
95243,827,888,2,108.62
95244,18189,688,2,317.48
95245,42365,81,4,257.34
95246,34937,117,1,441.53
95247,35963,397,4,33.01
95248,10322,101,3,232.61
95249,10002,542,3,284.31
95250,27571,537,5,177.27
95251,25370,632,3,369.6
95252,27170,565,2,420.55
95253,32139,663,4,252.54
95254,6891,396,4,490.09
95255,48254,434,1,14.84
95256,13037,646,4,80.29
95257,43788,969,4,110.44
95258,5294,772,4,94.97
95259,46080,884,4,283.34
95260,18413,757,2,201.15
95261,37308,937,3,484.62
95262,31472,97,4,342.67
95263,16402,97,2,250.04
95264,21318,445,4,71.55
95265,4623,248,3,253.15
95266,40865,735,4,335.75
95267,1042,317,4,409.94
95268,8640,184,4,305.44
95269,16072,219,2,305.28
95270,46319,748,3,56.88
95271,44274,913,4,459.14
95272,2882,493,4,114.72
95273,15242,37,5,271.59
95274,40609,208,4,473.2
95275,34565,351,2,292.21
95276,4558,570,5,428.8
95277,28346,542,4,95.31
95278,12227,595,3,153.61
95279,46301,525,1,434.15
95280,1174,950,4,267.83
95281,20286,339,3,477.58
95282,38661,922,4,307.08
95283,34681,146,1,328.3
95284,42388,358,4,255.24
95285,13814,305,1,230.03
95286,26182,21,5,244.87
95287,49098,601,1,471.47
95288,16073,527,1,148.24
95289,27239,445,3,312.22
95290,18539,818,5,434.08
95291,12699,971,3,293.54
95292,10031,338,3,474.66
95293,36937,708,1,132.17
95294,27506,465,3,94.78
95295,8611,195,2,439.18
95296,15042,726,4,298.87
95297,2277,165,5,281.39
95298,13263,610,2,200.61
95299,16576,542,4,191.53
95300,40700,816,4,350.09
95301,47829,201,5,113.45
95302,13299,87,3,17.72
95303,17643,63,1,299.91
95304,819,206,4,139.26
95305,35195,210,1,121.16
95306,42017,811,1,301.51
95307,1611,556,1,242.65
95308,2305,750,5,160.65
95309,3924,846,1,166.22
95310,9467,94,1,114.22
95311,19646,934,4,34.19
95312,5158,237,2,89.03
95313,1746,243,1,480.85
95314,1752,421,1,218.38
95315,29935,402,3,487.39
95316,26813,763,3,459.89
95317,25992,541,3,191.98
95318,13879,854,3,438.03
95319,16947,90,5,24.99
95320,39394,497,1,313.29
95321,16660,363,1,324.28
95322,19255,303,1,437.0
95323,45939,147,2,488.16
95324,13737,564,1,455.48
95325,3499,624,3,486.84
95326,42373,329,3,137.48
95327,38007,121,2,453.7
95328,19239,323,4,290.41
95329,26683,179,2,220.47
95330,1470,926,5,159.1
95331,40461,566,5,438.59
95332,23545,970,4,94.0
95333,7539,274,3,307.23
95334,19600,92,5,196.12
95335,10932,950,1,426.88
95336,12050,889,2,499.38
95337,4305,778,2,399.2
95338,36263,753,3,306.39
95339,26014,643,4,432.63
95340,16133,215,1,108.51
95341,24804,322,4,489.93
95342,37463,643,5,296.67
95343,29339,329,5,408.65
95344,10679,48,1,214.44
95345,48119,577,4,345.63
95346,16829,281,3,345.78
95347,26811,435,4,454.36
95348,44972,282,2,440.1
95349,20589,248,4,53.76
95350,11322,999,2,136.03
95351,9800,942,3,272.38
95352,43735,346,2,388.67
95353,20768,993,5,476.01
95354,33460,609,3,491.3
95355,44477,677,3,152.03
95356,27330,977,5,57.57
95357,12043,634,5,397.08
95358,31735,571,4,418.02
95359,6731,787,4,39.04
95360,25042,59,3,261.09
95361,23577,817,4,307.55
95362,18518,411,5,413.15
95363,40442,64,3,316.73
95364,48782,448,3,293.42
95365,21701,758,2,405.76
95366,19510,548,2,428.29
95367,42329,173,4,116.79
95368,132,129,1,256.83
95369,27678,745,1,170.31
95370,24674,798,1,472.39
95371,19290,627,4,374.5
95372,4732,115,1,170.94
95373,17434,165,2,152.59
95374,41094,685,1,11.38
95375,12331,559,2,129.79
95376,21571,938,5,216.5
95377,39352,979,4,248.88
95378,18427,216,1,399.43
95379,33380,644,2,120.97
95380,13439,947,3,382.4
95381,10957,746,1,150.54
95382,5713,818,1,451.44
95383,47632,373,2,454.17
95384,30850,344,4,411.69
95385,17836,341,1,440.25
95386,9172,546,3,257.01
95387,22758,573,2,418.67
95388,29334,589,5,387.7
95389,16578,262,1,31.16
95390,8602,722,1,181.55
95391,4984,930,1,146.46
95392,18156,450,1,18.85
95393,28600,378,4,207.18
95394,8559,486,3,313.45
95395,2102,593,5,195.33
95396,15025,645,5,357.46
95397,1787,512,1,145.1
95398,37486,87,4,49.44
95399,18339,942,2,82.36
95400,34704,496,3,360.1
95401,18327,205,1,278.89
95402,10937,542,2,35.88
95403,45333,232,2,203.9
95404,39810,713,3,443.98
95405,37777,509,3,493.6
95406,47093,770,3,144.97
95407,1356,664,5,144.7
95408,6609,808,5,299.42
95409,30445,359,2,316.98
95410,10839,766,5,184.34
95411,13048,747,1,487.22
95412,10884,14,2,171.6
95413,42272,711,2,318.57
95414,29883,926,5,303.39
95415,45644,361,1,240.2
95416,33793,581,5,88.8
95417,2563,557,1,35.6
95418,34872,408,4,332.65
95419,29029,84,4,461.28
95420,10785,737,3,96.67
95421,34624,439,2,127.57
95422,24351,342,3,121.62
95423,41618,433,1,363.75
95424,36562,715,3,330.63
95425,43244,777,3,387.13
95426,35636,652,4,381.38
95427,19989,715,5,195.23
95428,10809,193,5,162.64
95429,13638,933,4,414.5
95430,9388,725,3,92.31
95431,27391,16,2,147.31
95432,13386,504,1,381.59
95433,17572,392,4,209.5
95434,31840,854,3,60.96
95435,26620,636,1,190.41
95436,20031,371,3,73.46
95437,31889,774,5,269.9
95438,7321,966,4,487.19
95439,42190,913,3,31.16
95440,29268,180,3,366.04
95441,46399,264,1,50.82
95442,47189,173,2,150.18
95443,30197,463,1,62.12
95444,27331,393,5,459.52
95445,8087,597,2,311.5
95446,2805,998,5,375.86
95447,35392,997,4,316.06
95448,32751,701,2,132.94
95449,13264,232,3,237.44
95450,44923,500,5,43.97
95451,11244,398,3,89.01
95452,44516,300,3,376.96
95453,28593,725,2,401.28
95454,34040,601,2,246.57
95455,15152,780,2,265.7
95456,21432,117,3,168.15
95457,21877,544,3,168.5
95458,9270,18,4,47.69
95459,13303,207,4,466.35
95460,20126,823,1,179.17
95461,16813,832,3,75.87
95462,41022,569,2,124.17
95463,32950,618,1,161.55
95464,22930,361,1,179.23
95465,17370,881,2,35.89
95466,28514,473,5,32.97
95467,48349,390,2,365.99
95468,44582,130,3,45.71
95469,30244,137,3,452.1
95470,21160,283,3,130.43
95471,13359,534,5,191.88
95472,700,744,1,138.02
95473,49811,753,4,73.47
95474,983,947,2,359.57
95475,18671,839,1,63.35
95476,48601,859,2,356.22
95477,38467,639,5,489.34
95478,39531,250,3,311.06
95479,13424,973,3,52.7
95480,16494,485,3,30.95
95481,2841,171,3,300.55
95482,35357,437,4,386.7
95483,16953,76,1,391.25
95484,25139,49,1,498.08
95485,46531,12,3,442.52
95486,34564,457,1,384.84
95487,46117,852,4,470.19
95488,38143,866,4,437.48
95489,21212,585,4,276.79
95490,21552,380,3,317.77
95491,43468,867,1,402.48
95492,33367,792,5,365.12
95493,25839,288,1,20.53
95494,16933,818,4,383.22
95495,11479,661,3,190.95
95496,41326,418,1,124.81
95497,36988,626,1,392.52
95498,17842,857,1,249.25
95499,47930,581,3,30.89
95500,33214,851,2,130.1
95501,16544,546,5,454.04
95502,3494,931,3,88.43
95503,4453,936,1,125.66
95504,9896,185,1,257.21
95505,44493,611,4,328.85
95506,24981,259,4,485.65
95507,2408,735,2,388.58
95508,20093,410,2,16.19
95509,32516,738,5,277.74
95510,32172,596,2,24.0
95511,9473,644,1,239.79
95512,45356,254,5,82.36
95513,21886,345,5,416.52
95514,13881,873,2,57.39
95515,28391,49,2,159.45
95516,29356,189,1,299.94
95517,21529,210,5,139.91
95518,11348,568,1,129.1
95519,16158,699,5,218.92
95520,8941,60,3,421.2
95521,18519,531,2,84.83
95522,39077,187,5,243.59
95523,12,349,1,395.35
95524,1616,131,4,244.68
95525,32760,906,5,334.21
95526,19045,425,4,426.11
95527,30539,233,3,47.64
95528,14594,761,4,239.18
95529,45498,687,3,52.78
95530,33653,279,4,189.87
95531,18132,379,2,374.02
95532,44313,760,2,250.36
95533,13934,101,4,182.86
95534,9466,424,1,122.81
95535,43390,494,1,267.76
95536,28156,213,3,203.18
95537,28925,969,2,94.38
95538,15000,871,3,462.49
95539,48026,569,1,35.26
95540,22694,314,4,390.69
95541,2940,299,5,25.61
95542,18203,32,3,206.34
95543,22426,879,5,332.81
95544,36704,94,3,174.45
95545,5006,438,1,311.79
95546,33154,211,1,122.39
95547,7656,148,5,89.47
95548,39754,572,2,312.02
95549,447,630,5,466.95
95550,19556,970,2,489.17
95551,37033,300,1,290.02
95552,3937,972,5,45.38
95553,2676,278,5,262.74
95554,8435,714,3,296.35
95555,35544,984,2,21.91
95556,46422,73,3,147.36
95557,37048,659,3,147.17
95558,30038,472,5,365.95
95559,34074,546,2,198.71
95560,10044,896,5,223.54
95561,42432,758,1,83.15
95562,5558,569,4,118.37
95563,22453,856,2,181.04
95564,18608,51,4,257.03
95565,22541,673,3,68.52
95566,19415,775,5,237.07
95567,41677,127,4,307.83
95568,49408,343,3,365.24
95569,43658,240,2,42.39
95570,29071,303,4,454.61
95571,7869,571,1,180.49
95572,41382,519,2,92.33
95573,35304,54,4,421.87
95574,46464,935,3,166.01
95575,47693,818,5,345.93
95576,41565,686,4,33.19
95577,39537,86,2,449.02
95578,26712,235,5,48.57
95579,12233,467,2,50.41
95580,7344,164,5,148.0
95581,32687,969,5,410.11
95582,8489,918,5,221.65
95583,30603,6,2,210.81
95584,4917,790,2,374.13
95585,47264,968,2,453.0
95586,25243,920,2,358.09
95587,2217,453,1,416.89
95588,3248,236,5,491.59
95589,43404,435,1,280.74
95590,5949,637,4,372.4
95591,31018,418,1,282.54
95592,3366,224,4,318.83
95593,5166,830,1,32.89
95594,10331,469,4,291.85
95595,27024,91,1,251.93
95596,22823,304,2,127.98
95597,7355,32,5,485.53
95598,10355,54,1,298.33
95599,16372,539,4,130.21
95600,35157,555,2,136.48
95601,16147,363,4,230.36
95602,1251,680,2,440.33
95603,48132,818,5,126.87
95604,19508,147,2,82.9
95605,33302,425,3,157.0
95606,47604,305,3,248.58
95607,24852,927,2,250.12
95608,38269,706,5,430.6
95609,42455,133,4,187.11
95610,43312,350,5,317.54
95611,35111,735,3,426.97
95612,5957,664,1,222.6
95613,48964,887,2,478.13
95614,11125,349,4,94.53
95615,49862,725,1,363.0
95616,7924,626,3,409.95
95617,26536,937,1,102.06
95618,5888,731,3,38.94
95619,1843,230,2,377.0
95620,19093,216,5,387.63
95621,11833,561,1,31.83
95622,2669,407,1,174.37
95623,18497,296,2,30.26
95624,12728,191,3,253.98
95625,34160,793,4,221.6
95626,14949,745,4,25.6
95627,45702,344,4,300.48
95628,37310,388,2,298.23
95629,13128,609,4,368.9
95630,22225,365,3,241.63
95631,30981,463,5,330.51
95632,35302,585,4,308.3
95633,36796,160,2,303.43
95634,31612,639,2,390.46
95635,14137,84,2,228.57
95636,18928,78,2,343.05
95637,14312,551,2,127.54
95638,12155,18,1,320.71
95639,22117,81,2,473.72
95640,33909,801,5,91.23
95641,32228,630,4,111.38
95642,36352,975,4,98.82
95643,1544,229,1,124.13
95644,40282,808,1,44.75
95645,29830,282,2,326.61
95646,18792,182,3,266.61
95647,46843,572,4,48.29
95648,28868,20,5,329.72
95649,20955,382,4,139.71
95650,28522,484,2,374.94
95651,41086,729,2,50.05
95652,2224,37,2,463.52
95653,6526,74,2,15.3
95654,13253,878,4,179.13
95655,18044,49,5,336.01
95656,5886,153,4,238.86
95657,46578,508,2,395.88
95658,12970,943,5,229.39
95659,31178,769,1,122.31
95660,43547,950,2,302.28
95661,22964,456,5,37.52
95662,49931,926,3,200.32
95663,36837,350,5,265.48
95664,3977,688,5,73.5
95665,3088,795,5,481.05
95666,34016,748,1,413.42
95667,19491,786,1,441.09
95668,19901,103,5,47.4
95669,33184,286,3,233.36
95670,47632,849,4,388.37
95671,10138,925,4,424.8
95672,29955,28,5,267.93
95673,6021,530,2,138.56
95674,34908,226,5,362.0
95675,20828,656,3,203.02
95676,12344,329,2,98.78
95677,12146,720,4,93.43
95678,39444,830,3,133.94
95679,20419,971,1,368.71
95680,3525,193,5,31.35
95681,40700,107,3,435.89
95682,30813,546,2,364.08
95683,49792,861,4,447.46
95684,17724,222,1,249.42
95685,660,454,2,438.25
95686,2602,99,5,45.95
95687,39493,322,3,193.65
95688,41966,544,5,367.11
95689,45454,913,2,132.0
95690,33584,128,4,331.43
95691,37617,988,2,177.91
95692,765,489,5,84.77
95693,35409,218,5,349.91
95694,48182,711,2,72.06
95695,44429,195,2,350.56
95696,22969,737,1,414.78
95697,17786,221,2,103.93
95698,17185,45,3,343.42
95699,15481,530,1,467.14
95700,2999,931,5,270.33
95701,22844,404,3,346.36
95702,33015,317,3,89.21
95703,38218,516,5,276.13
95704,43176,642,4,413.19
95705,27083,489,5,414.93
95706,36171,28,5,289.02
95707,19750,895,4,352.6
95708,25963,874,3,313.44
95709,39787,279,2,32.62
95710,39941,297,2,450.49
95711,47085,207,4,401.14
95712,3627,219,2,227.73
95713,34532,953,3,264.55
95714,19210,197,2,398.45
95715,23760,555,3,189.6
95716,16524,965,4,438.02
95717,2506,288,5,491.65
95718,39089,539,1,483.72
95719,44916,997,2,291.01
95720,1552,992,4,288.31
95721,19273,410,1,166.26
95722,40363,86,2,334.67
95723,8484,520,1,447.39
95724,26706,987,4,155.13
95725,4953,413,2,134.22
95726,35575,824,2,424.77
95727,43631,507,3,88.63
95728,23039,821,2,241.12
95729,18666,243,1,69.84
95730,18646,228,1,365.68
95731,18738,507,1,276.75
95732,14366,117,3,396.94
95733,24664,162,5,181.68
95734,7746,293,2,307.83
95735,672,727,2,285.88
95736,40012,331,2,394.54
95737,8315,938,4,374.84
95738,34086,816,3,432.23
95739,17214,260,2,303.37
95740,43783,137,5,195.59
95741,32809,490,3,490.95
95742,5252,156,2,348.29
95743,11235,859,5,54.18
95744,22919,230,2,419.32
95745,17574,918,4,460.79
95746,27229,636,1,359.28
95747,4965,131,5,341.77
95748,33812,827,3,317.62
95749,44312,676,5,440.4
95750,40016,631,5,167.97
95751,25015,760,2,73.31
95752,5475,339,5,67.38
95753,315,845,1,347.91
95754,13066,857,4,107.62
95755,10102,748,3,368.07
95756,20693,114,3,16.15
95757,15259,25,3,198.92
95758,11156,320,5,120.32
95759,40013,202,3,178.2
95760,23277,576,3,174.94
95761,31927,252,2,36.18
95762,43196,952,2,442.43
95763,34290,799,3,152.3
95764,47142,190,1,464.37
95765,25980,836,4,126.45
95766,23726,393,4,189.94
95767,47061,886,2,478.59
95768,17654,416,3,490.59
95769,33403,464,2,401.97
95770,31726,74,1,152.83
95771,26154,384,4,108.74
95772,15000,667,1,321.14
95773,37530,995,3,273.06
95774,2256,163,3,455.88
95775,32740,987,2,392.98
95776,32360,603,2,150.63
95777,8423,847,4,410.82
95778,36328,375,1,242.08
95779,28094,64,2,54.26
95780,4865,176,1,250.86
95781,11594,357,3,431.18
95782,37722,145,1,490.76
95783,626,518,2,480.13
95784,44651,317,5,493.19
95785,31181,75,4,471.28
95786,20349,672,5,490.95
95787,49999,189,3,474.32
95788,22056,898,2,171.37
95789,15934,416,2,163.39
95790,27246,33,1,431.39
95791,7697,44,2,430.64
95792,29665,332,3,471.19
95793,28116,86,2,244.66
95794,33208,698,2,52.32
95795,48875,440,1,317.27
95796,25488,771,2,128.23
95797,5817,37,2,108.1
95798,25256,601,4,177.28
95799,8098,513,2,191.63
95800,32159,777,3,295.5
95801,10812,195,5,315.14
95802,33676,902,5,170.95
95803,45461,289,1,238.21
95804,28661,730,5,62.92
95805,22579,614,5,444.66
95806,1819,19,4,59.64
95807,38751,791,4,403.2
95808,3457,289,1,79.74
95809,30289,145,2,312.99
95810,43795,446,1,442.42
95811,14315,858,4,195.98
95812,13575,277,4,248.03
95813,14688,92,5,422.36
95814,22138,389,4,136.23
95815,9354,202,2,20.86
95816,39001,669,4,154.22
95817,2219,171,3,199.68
95818,44813,441,2,214.55
95819,48159,740,4,316.03
95820,42895,902,5,437.99
95821,6423,293,4,39.21
95822,8695,436,2,100.57
95823,30615,383,2,152.83
95824,48505,847,1,186.53
95825,44199,704,2,271.84
95826,21237,572,1,285.36
95827,14588,375,3,60.58
95828,34109,28,1,65.97
95829,2348,668,4,464.37
95830,19866,586,5,136.85
95831,24816,19,3,191.99
95832,8889,434,1,280.33
95833,1681,262,2,383.18
95834,34827,274,5,417.53
95835,12211,52,2,71.72
95836,16368,390,4,22.63
95837,36946,698,2,316.86
95838,22852,205,1,373.98
95839,38036,137,3,482.7
95840,48858,882,5,472.93
95841,28744,526,1,423.86
95842,2331,560,2,487.4
95843,35838,650,5,276.09
95844,22369,93,1,400.99
95845,20363,892,1,164.23
95846,36901,533,5,85.7
95847,10265,523,2,437.14
95848,44335,500,5,213.49
95849,39298,222,2,109.11
95850,42534,524,4,334.82
95851,39739,703,4,266.45
95852,33100,344,4,384.48
95853,11747,340,3,130.14
95854,8689,749,5,456.94
95855,36362,215,3,494.4
95856,36818,181,1,91.86
95857,15189,633,1,251.69
95858,28593,80,3,85.35
95859,33741,499,4,314.21
95860,33762,917,5,439.27
95861,25638,389,4,266.93
95862,27898,957,4,177.69
95863,39362,468,5,157.51
95864,47762,959,3,428.2
95865,16316,147,1,406.89
95866,3030,428,4,229.29
95867,43090,228,1,346.91
95868,36949,780,1,189.47
95869,31914,232,1,219.05
95870,15165,829,3,129.4
95871,25339,569,5,343.85
95872,11222,252,4,191.56
95873,37991,280,5,470.06
95874,46575,833,2,290.55
95875,19247,38,5,481.84
95876,41511,751,5,179.91
95877,4207,150,2,330.37
95878,17461,825,3,219.5
95879,9225,512,3,69.12
95880,33261,242,5,165.89
95881,45333,995,2,53.98
95882,38088,288,2,453.17
95883,31658,423,4,142.42
95884,25152,837,2,22.83
95885,41235,821,4,167.99
95886,41536,355,5,425.11
95887,35597,666,3,212.2
95888,37760,973,1,17.92
95889,24482,65,5,133.2
95890,29361,961,5,62.42
95891,27960,553,4,483.52
95892,3876,995,1,300.62
95893,15703,709,5,43.37
95894,37366,841,2,212.14
95895,26221,867,1,172.62
95896,6154,957,2,61.71
95897,7014,286,3,95.9
95898,18346,884,1,372.84
95899,17660,540,4,79.21
95900,7468,882,5,311.03
95901,38064,888,1,46.85
95902,22945,170,4,457.76
95903,12667,905,1,162.18
95904,23168,148,3,344.84
95905,34794,791,1,279.07
95906,13834,964,4,232.57
95907,8163,619,2,257.32
95908,10185,129,4,378.98
95909,13714,231,1,156.04
95910,24124,733,2,251.42
95911,7565,611,4,274.61
95912,40343,546,3,204.34
95913,17210,103,3,203.58
95914,26639,34,5,195.03
95915,485,743,2,395.29
95916,23448,255,1,96.48
95917,38413,978,3,289.43
95918,31101,400,5,18.69
95919,3192,208,4,55.58
95920,33518,9,4,228.13
95921,24717,678,2,58.66
95922,28970,37,1,399.66
95923,37622,927,1,420.61
95924,8353,783,2,285.63
95925,2936,450,4,192.07
95926,37058,680,3,12.2
95927,10201,859,4,437.14
95928,20426,793,2,246.24
95929,1047,844,3,65.51
95930,18461,178,4,357.25
95931,37946,131,2,440.69
95932,20351,325,3,275.1
95933,10234,478,3,68.64
95934,46234,464,4,227.94
95935,44818,934,1,425.23
95936,37271,257,2,392.05
95937,21794,631,2,28.22
95938,7913,583,4,155.09
95939,38073,132,1,165.67
95940,17714,34,3,286.08
95941,11720,3,5,471.8
95942,31736,135,4,394.0
95943,768,84,1,495.65
95944,20075,372,5,151.1
95945,14107,136,4,427.75
95946,27378,965,1,144.02
95947,25598,81,5,186.19
95948,24612,790,1,153.83
95949,20826,988,5,100.41
95950,9094,808,2,199.61
95951,36603,93,5,12.96
95952,27720,458,3,346.69
95953,30885,539,2,137.57
95954,8489,313,1,31.43
95955,1736,841,1,345.55
95956,37383,894,1,302.15
95957,6655,823,5,449.48
95958,8103,725,5,470.36
95959,6342,959,2,114.89
95960,15476,907,3,66.44
95961,30064,894,4,58.01
95962,40853,791,1,327.3
95963,242,695,1,469.67
95964,7406,729,3,276.84
95965,4937,445,3,321.28
95966,46118,843,4,119.59
95967,2420,731,4,200.53
95968,26080,532,3,381.1
95969,1809,620,4,81.4
95970,48991,436,2,345.34
95971,17299,677,3,195.91
95972,1229,764,3,121.3
95973,9603,69,4,238.21
95974,6417,486,4,17.44
95975,43976,423,3,461.32
95976,17810,813,5,440.2
95977,36287,281,4,93.78
95978,21101,180,1,118.87
95979,487,819,1,159.96
95980,26911,219,1,272.89
95981,37919,477,5,191.33
95982,15275,499,3,371.49
95983,20086,15,2,137.91
95984,3689,484,2,335.74
95985,40437,975,1,393.11
95986,9677,25,5,472.78
95987,46660,797,5,433.63
95988,19247,983,5,227.15
95989,34991,892,5,281.26
95990,47465,428,1,69.38
95991,22755,609,4,212.26
95992,17806,216,5,464.25
95993,26354,900,4,426.21
95994,4177,468,5,474.98
95995,5768,368,5,430.06
95996,7735,200,1,91.68
95997,29203,622,4,35.76
95998,40049,416,1,264.1
95999,44839,574,2,211.26
96000,48804,452,3,342.94
96001,3358,718,2,11.51
96002,12864,426,5,461.25
96003,24936,318,2,351.7
96004,15903,417,3,119.71
96005,26320,831,1,142.44
96006,34990,397,3,204.56
96007,36130,700,5,297.63
96008,28336,568,1,51.96
96009,35657,300,3,494.75
96010,18845,464,2,186.64
96011,23700,378,1,491.8
96012,4752,822,4,282.07
96013,23958,94,2,227.72
96014,4548,561,2,236.32
96015,26322,605,1,315.49
96016,17494,15,2,125.14
96017,12937,390,4,489.09
96018,2528,771,5,409.84
96019,12399,250,3,316.97
96020,11327,529,4,393.98
96021,20664,374,5,499.58
96022,47863,254,5,268.28
96023,45626,928,4,334.59
96024,34358,690,5,186.46
96025,32029,800,3,237.87
96026,13453,610,1,450.25
96027,880,682,2,120.39
96028,28223,324,1,376.27
96029,26295,900,2,431.63
96030,40293,222,4,95.98
96031,6129,572,3,376.64
96032,28781,709,2,430.78
96033,16682,630,4,218.88
96034,38753,453,4,471.78
96035,3477,973,2,188.72
96036,36934,947,2,419.87
96037,6203,803,1,336.3
96038,19913,572,3,150.73
96039,40814,836,3,391.07
96040,12831,324,2,391.82
96041,49880,422,2,118.27
96042,2996,89,1,414.09
96043,3345,6,2,441.11
96044,49062,532,5,447.43
96045,8774,780,3,412.33
96046,7150,256,2,171.56
96047,42897,3,4,105.64
96048,22243,808,5,91.63
96049,21187,544,3,307.3
96050,41453,937,5,237.0
96051,24077,602,2,165.37
96052,13612,384,1,346.69
96053,32897,423,3,348.3
96054,43646,477,2,238.9
96055,36616,902,1,309.5
96056,46538,331,4,271.9
96057,25630,608,2,253.74
96058,42753,524,5,190.12
96059,28623,757,3,261.83
96060,37683,630,2,240.71
96061,5276,982,1,446.08
96062,36236,390,5,329.07
96063,43263,153,5,273.83
96064,7709,276,5,191.61
96065,39644,201,4,34.89
96066,46710,767,1,98.32
96067,1278,205,5,483.09
96068,22685,397,2,221.22
96069,33124,298,5,82.06
96070,23477,435,1,91.16
96071,18638,51,2,248.79
96072,48293,691,4,56.84
96073,42934,715,2,117.39
96074,39680,943,4,54.32
96075,15799,138,5,407.24
96076,27753,741,5,424.06
96077,18559,380,4,274.16
96078,46947,203,4,402.45
96079,20303,591,1,377.79
96080,8146,374,2,42.26
96081,39511,27,2,492.22
96082,954,392,5,133.42
96083,34581,254,5,43.47
96084,12101,409,3,357.23
96085,38474,251,2,66.85
96086,25623,188,2,493.62
96087,11108,584,4,47.41
96088,5782,914,5,47.54
96089,39107,175,5,122.26
96090,34181,157,2,128.7
96091,37248,71,4,446.67
96092,4675,621,2,357.58
96093,47562,391,1,482.08
96094,2367,422,4,30.52
96095,24079,56,2,497.9
96096,19916,913,5,396.95
96097,30621,323,5,74.22
96098,17485,531,5,178.39
96099,30663,911,3,422.95
96100,24037,940,3,295.52
96101,46488,315,4,55.1
96102,45698,734,5,82.85
96103,26042,340,3,467.79
96104,16207,121,3,352.87
96105,12238,545,2,400.17
96106,34562,854,3,217.23
96107,18326,706,3,264.35
96108,34719,242,1,495.69
96109,43158,682,4,342.69
96110,34432,688,2,197.79
96111,44614,411,5,231.74
96112,48823,794,2,255.98
96113,15543,574,5,155.0
96114,11324,374,2,185.63
96115,10458,843,1,455.54
96116,32884,861,1,189.44
96117,32578,485,5,241.71
96118,45201,112,4,199.31
96119,49245,794,5,341.3
96120,49467,893,5,121.22
96121,40561,287,1,216.29
96122,10199,217,4,136.71
96123,43480,11,4,480.02
96124,23520,744,2,326.39
96125,3508,662,5,454.64
96126,19923,42,3,57.93
96127,46848,72,5,454.34
96128,15720,688,3,337.58
96129,40336,653,5,249.17
96130,6697,160,5,203.27
96131,39660,434,1,454.15
96132,44872,300,5,137.37
96133,26943,663,1,147.36
96134,26293,901,2,494.4
96135,37981,501,4,385.52
96136,44910,522,4,352.85
96137,25536,837,1,185.66
96138,41463,239,3,185.8
96139,45994,499,2,422.99
96140,30392,296,2,389.48
96141,21020,591,4,231.95
96142,31752,179,1,264.21
96143,45130,774,5,418.84
96144,27545,801,5,381.13
96145,28365,44,3,481.55
96146,15628,350,3,397.66
96147,14287,870,1,346.88
96148,41367,16,5,405.69
96149,48930,924,3,35.06
96150,35822,186,2,342.24
96151,22811,92,2,353.73
