order_id,customer_id,order_date,order_status,total_amount
36606,7197,01-03-2023,Completed,396.54
36607,4769,04-03-2023,Cancelled,459.83
36608,7095,01-09-2023,Completed,583.53
36609,2781,05-12-2023,Cancelled,168.9
36610,3061,03-01-2023,Cancelled,685.9
36611,4129,04-02-2023,Cancelled,702.89
36612,5572,05-04-2023,Pending,846.57
36613,9411,21-04-2023,Cancelled,352.78
36614,8047,19-08-2023,Completed,30.9
36615,4049,28-11-2023,Cancelled,324.91
36616,5710,22-08-2023,Pending,453.02
36617,7331,17-08-2023,Completed,816.56
36618,1595,21-04-2023,Cancelled,523.99
36619,4501,17-09-2023,Cancelled,695.67
36620,3531,25-10-2023,Pending,151.17
36621,1052,14-06-2023,Completed,407.11
36622,4876,15-08-2023,Pending,872.9
36623,4997,24-06-2023,Completed,76.52
36624,6049,04-05-2023,Completed,365.45
36625,2325,14-03-2023,Cancelled,91.56
36626,9282,03-01-2023,Completed,795.48
36627,1055,24-11-2023,Pending,892.3
36628,6892,17-12-2023,Pending,299.32
36629,2676,06-05-2023,Pending,608.57
36630,7924,07-09-2023,Pending,385.28
36631,1290,04-08-2023,Completed,619.15
36632,3410,18-08-2023,Cancelled,434.41
36633,8018,10-03-2023,Cancelled,763.85
36634,8043,24-03-2023,Cancelled,247.94
36635,6123,28-02-2023,Completed,278.04
36636,5480,30-01-2023,Completed,136.02
36637,6358,07-05-2023,Cancelled,818.19
36638,8452,25-11-2023,Pending,808.14
36639,8838,11-06-2023,Cancelled,281.44
36640,3511,19-04-2023,Cancelled,596.83
36641,7354,16-04-2023,Pending,798.67
36642,6845,06-09-2023,Cancelled,475.41
36643,2207,21-11-2023,Pending,517.79
36644,8766,19-05-2023,Cancelled,560.7
36645,8014,31-01-2023,Completed,767.97
36646,6309,05-07-2023,Cancelled,797.54
36647,4550,07-07-2023,Pending,264.61
36648,1633,18-01-2023,Cancelled,488.39
36649,8459,27-03-2023,Cancelled,480.89
36650,2342,25-11-2023,Pending,616
36651,3042,15-06-2023,Completed,479.59
36652,9323,01-05-2023,Pending,607.2
36653,7532,22-05-2023,Pending,587.59
36654,231,09-05-2023,Cancelled,289.81
36655,8776,23-11-2023,Completed,977.86
36656,3250,24-02-2023,Cancelled,50.99
36657,522,11-02-2023,Completed,338.61
36658,5785,21-01-2023,Cancelled,476.66
36659,3408,09-12-2023,Completed,589.67
36660,4769,08-10-2023,Cancelled,104.24
36661,1857,13-11-2023,Pending,586.75
36662,5644,07-12-2023,Completed,435.47
36663,5426,14-02-2023,Cancelled,413.12
36664,7284,04-08-2023,Cancelled,786.11
36665,556,01-08-2023,Pending,564.24
36666,9701,01-07-2023,Pending,682.41
36667,4921,22-05-2023,Cancelled,383.73
36668,1164,13-02-2023,Cancelled,881.88
36669,6452,20-01-2023,Completed,972.39
36670,2074,02-11-2023,Completed,504.63
36671,394,14-04-2023,Completed,94.17
36672,5356,06-10-2023,Completed,878.39
36673,8034,03-08-2023,Pending,710.55
36674,7751,17-03-2023,Completed,273.59
36675,252,04-11-2023,Cancelled,186.69
36676,6984,03-07-2023,Cancelled,451.61
36677,3294,11-11-2023,Pending,479.35
36678,7821,05-04-2023,Cancelled,753.9
36679,1931,09-02-2023,Cancelled,509.23
36680,1625,02-04-2023,Completed,197.64
36681,9334,27-05-2023,Pending,333.07
36682,4708,13-11-2023,Cancelled,190.8
36683,7207,14-07-2023,Cancelled,368.27
36684,6900,04-11-2023,Completed,950.44
36685,7359,04-03-2023,Completed,542.97
36686,7927,21-09-2023,Completed,120.59
36687,3129,13-10-2023,Pending,799.93
36688,2820,24-03-2023,Cancelled,916.77
36689,8806,13-02-2023,Completed,183.34
36690,8132,01-09-2023,Cancelled,869.32
36691,4468,11-07-2023,Completed,820.01
36692,5899,29-10-2023,Cancelled,961.54
36693,2869,16-08-2023,Completed,151.65
36694,3572,27-03-2023,Cancelled,121.9
36695,8887,15-05-2023,Completed,180.41
36696,9606,21-04-2023,Completed,840.14
36697,6475,07-01-2023,Pending,276.83
36698,445,08-07-2023,Cancelled,433.42
36699,2217,30-09-2023,Completed,845.44
36700,8337,31-12-2023,Pending,516.1
36701,3447,18-07-2023,Pending,312.2
36702,9619,13-09-2023,Pending,157.71
36703,1038,30-01-2023,Cancelled,971.19
36704,5275,13-08-2023,Cancelled,249.89
36705,3292,07-05-2023,Cancelled,205.73
36706,9878,25-03-2023,Cancelled,896.75
36707,7016,03-02-2023,Pending,441.05
36708,6004,06-03-2023,Pending,26.35
36709,4298,18-01-2023,Completed,893.95
36710,4699,16-04-2023,Completed,790.7
36711,4978,08-05-2023,Completed,677.8
36712,9183,21-10-2023,Pending,403.5
36713,640,24-02-2023,Cancelled,483.65
36714,6276,29-06-2023,Pending,104.07
36715,5836,20-03-2023,Pending,527.49
36716,8377,23-02-2023,Completed,553.97
36717,4184,23-04-2023,Pending,549.18
36718,3710,17-04-2023,Cancelled,226.27
36719,5401,20-10-2023,Cancelled,844
36720,9673,16-12-2023,Pending,775.08
36721,4594,05-01-2023,Cancelled,281.89
36722,1685,08-03-2023,Pending,44
36723,3343,06-12-2023,Cancelled,689.97
36724,2511,14-05-2023,Completed,173.74
36725,775,28-01-2023,Cancelled,91.04
36726,1890,02-05-2023,Pending,707.51
36727,2962,29-07-2023,Pending,75.86
36728,5459,08-07-2023,Cancelled,979.06
36729,5205,20-10-2023,Completed,937.51
36730,1475,18-06-2023,Pending,932.99
36731,3348,10-05-2023,Cancelled,599.7
36732,6066,06-01-2023,Completed,213.81
36733,8855,23-09-2023,Pending,671.76
36734,2020,02-04-2023,Completed,838.53
36735,5229,13-05-2023,Completed,328.14
36736,956,28-11-2023,Pending,278.84
36737,1468,12-04-2023,Pending,267.89
36738,3193,12-04-2023,Cancelled,813.45
36739,6723,03-05-2023,Cancelled,136.67
36740,852,26-12-2023,Completed,823.01
36741,9142,29-09-2023,Cancelled,251.26
36742,6946,30-09-2023,Cancelled,268.68
36743,6680,05-04-2023,Cancelled,928.06
36744,6732,22-08-2023,Pending,262.26
36745,9963,30-12-2023,Cancelled,643.67
36746,5334,24-01-2023,Completed,89.09
36747,5941,20-05-2023,Pending,694.75
36748,8516,01-11-2023,Pending,242.56
36749,9746,17-08-2023,Pending,445.13
36750,811,26-07-2023,Completed,688.34
36751,9637,12-03-2023,Completed,271.46
36752,7921,28-06-2023,Pending,806.92
36753,3368,21-10-2023,Completed,608
36754,1649,03-10-2023,Completed,345.8
36755,541,05-12-2023,Completed,210.92
36756,4311,28-10-2023,Cancelled,757.72
36757,9566,25-08-2023,Cancelled,641.27
36758,1345,06-11-2023,Completed,164.9
36759,6215,15-11-2023,Pending,885.16
36760,2748,20-05-2023,Cancelled,493.69
36761,8553,17-03-2023,Cancelled,727.59
36762,8424,15-01-2023,Completed,728.18
36763,4250,22-08-2023,Cancelled,655.15
36764,9296,14-11-2023,Pending,760.98
36765,4396,30-06-2023,Cancelled,661.09
36766,6638,19-04-2023,Cancelled,698.93
36767,2446,30-09-2023,Cancelled,926.2
36768,2937,11-06-2023,Pending,650.61
36769,2593,06-01-2023,Pending,277.79
36770,7311,21-08-2023,Completed,675.49
36771,6532,03-01-2023,Pending,302.73
36772,8402,03-12-2023,Completed,78
36773,836,17-05-2023,Pending,251.14
36774,4139,22-11-2023,Completed,698.54
36775,8510,10-12-2023,Cancelled,289.87
36776,1698,27-12-2023,Cancelled,637.54
36777,6800,31-12-2023,Pending,110.72
36778,4430,03-07-2023,Completed,121.52
36779,3175,28-01-2023,Completed,609.83
36780,1576,07-09-2023,Completed,517.49
36781,2979,27-07-2023,Cancelled,430.68
36782,8532,25-05-2023,Completed,257.66
36783,7454,15-05-2023,Cancelled,970.12
36784,8809,10-07-2023,Pending,888.79
36785,6475,03-06-2023,Cancelled,724.73
36786,1851,30-01-2023,Cancelled,581.62
36787,9308,03-02-2023,Pending,272.12
36788,8366,03-04-2023,Cancelled,64.67
36789,3455,18-09-2023,Pending,470.51
36790,6643,12-11-2023,Completed,957.8
36791,3454,26-05-2023,Cancelled,955.1
36792,3195,25-11-2023,Cancelled,612.24
36793,4814,07-01-2023,Completed,955.95
36794,6742,25-05-2023,Cancelled,445.03
36795,6196,07-03-2023,Pending,819.92
36796,4456,25-05-2023,Cancelled,324.98
36797,4430,15-11-2023,Completed,191.05
36798,1818,01-01-2023,Pending,505.57
36799,7346,09-11-2023,Completed,205.04
36800,5128,18-01-2023,Completed,222.64
36801,5529,11-12-2023,Completed,853.06
36802,4439,18-12-2023,Cancelled,671.21
36803,3962,25-06-2023,Cancelled,748.77
36804,5042,19-02-2023,Cancelled,760.06
36805,3436,15-11-2023,Cancelled,411.07
36806,495,17-09-2023,Pending,80.28
36807,5898,25-12-2023,Cancelled,929.27
36808,1282,12-12-2023,Cancelled,412.12
36809,4409,22-09-2023,Pending,231.93
36810,3430,31-05-2023,Cancelled,584.03
36811,2251,07-07-2023,Pending,548.87
36812,7859,08-09-2023,Completed,535.24
36813,310,10-05-2023,Completed,248.74
36814,310,13-12-2023,Completed,601.3
36815,159,10-05-2023,Cancelled,607.4
36816,7932,21-03-2023,Pending,865.51
36817,1936,06-07-2023,Completed,215.41
36818,1070,16-12-2023,Completed,683.71
36819,4074,16-08-2023,Cancelled,213.87
36820,3150,19-11-2023,Completed,686.67
36821,9939,14-03-2023,Cancelled,741.07
36822,7176,05-10-2023,Cancelled,664.11
36823,967,17-03-2023,Completed,208.94
36824,2746,11-05-2023,Cancelled,166.78
36825,7320,01-05-2023,Completed,336.02
36826,8413,27-06-2023,Pending,322.5
36827,5568,18-06-2023,Pending,546.79
36828,9465,06-01-2023,Completed,708.48
36829,3959,26-07-2023,Completed,780.51
36830,4263,17-09-2023,Cancelled,150.99
36831,8790,19-01-2023,Cancelled,640.13
36832,7866,02-10-2023,Cancelled,274.05
36833,2198,08-07-2023,Cancelled,161.52
36834,6824,28-02-2023,Pending,934.99
36835,2238,12-04-2023,Pending,582.62
36836,6759,16-06-2023,Completed,110.15
36837,2728,15-09-2023,Completed,994.43
36838,94,07-01-2023,Cancelled,170.15
36839,897,02-09-2023,Completed,452.89
36840,579,11-05-2023,Completed,607.33
36841,175,06-03-2023,Cancelled,685.59
36842,384,01-09-2023,Pending,377.04
36843,9240,26-07-2023,Cancelled,199.75
36844,6963,12-04-2023,Pending,340.62
36845,7346,29-09-2023,Cancelled,867.33
36846,4788,02-10-2023,Completed,265.84
36847,208,23-09-2023,Cancelled,576.66
36848,5827,12-03-2023,Completed,833.64
36849,8974,12-06-2023,Pending,870.91
36850,1022,25-04-2023,Pending,995.86
36851,6461,16-09-2023,Pending,285.87
36852,1876,23-07-2023,Pending,794.23
36853,7585,21-09-2023,Completed,665.88
36854,3304,26-12-2023,Pending,570.3
36855,2661,11-08-2023,Cancelled,340.73
36856,905,07-05-2023,Cancelled,114.34
36857,897,30-12-2023,Cancelled,64.44
36858,8043,03-07-2023,Pending,422.1
36859,3732,02-06-2023,Cancelled,820.86
36860,6655,09-07-2023,Pending,790.06
36861,7989,27-02-2023,Completed,212.3
36862,9448,13-04-2023,Completed,968.97
36863,2994,18-03-2023,Pending,365.82
36864,7020,15-12-2023,Pending,868.8
36865,7715,07-01-2023,Cancelled,280.08
36866,7079,18-10-2023,Completed,901.31
36867,9609,07-10-2023,Cancelled,754.95
36868,8110,21-05-2023,Pending,882.98
36869,1786,02-06-2023,Pending,182.76
36870,8913,10-09-2023,Completed,661.3
36871,8889,28-03-2023,Cancelled,266.01
36872,3970,10-04-2023,Cancelled,208.62
36873,1049,14-11-2023,Completed,547.9
36874,4278,31-12-2023,Cancelled,563.41
36875,701,12-05-2023,Completed,504.41
36876,4963,15-04-2023,Completed,21.39
36877,2894,05-01-2023,Completed,616.01
36878,3460,03-08-2023,Completed,699.64
36879,4526,22-02-2023,Cancelled,415.94
36880,5185,01-07-2023,Cancelled,144.21
36881,7182,10-02-2023,Pending,199.04
36882,6690,16-01-2023,Cancelled,577.19
36883,8975,06-07-2023,Completed,995.43
36884,4594,04-09-2023,Completed,421.28
36885,5294,12-07-2023,Pending,208.97
36886,9331,25-08-2023,Cancelled,263.61
36887,2669,27-02-2023,Pending,576.58
36888,8498,27-05-2023,Cancelled,833.99
36889,1411,21-02-2023,Completed,848.13
36890,2846,21-12-2023,Completed,41.35
36891,3105,09-01-2023,Completed,440.7
36892,4668,08-10-2023,Completed,876.96
36893,3821,11-09-2023,Completed,323.66
36894,2445,17-10-2023,Cancelled,460.87
36895,9671,11-10-2023,Cancelled,423.36
36896,644,23-12-2023,Cancelled,896.17
36897,2351,19-11-2023,Pending,172.59
36898,4911,23-09-2023,Completed,946.62
36899,1845,01-02-2023,Completed,687.58
36900,8247,28-11-2023,Completed,560.5
36901,6890,12-05-2023,Cancelled,163.54
36902,8486,27-07-2023,Cancelled,153.67
36903,228,01-05-2023,Pending,332.17
36904,2480,14-04-2023,Pending,597.39
36905,9963,16-12-2023,Cancelled,983.58
36906,8,20-03-2023,Completed,761.92
36907,2664,11-11-2023,Cancelled,656.72
36908,7154,05-09-2023,Pending,573.63
36909,2794,01-09-2023,Completed,268.13
36910,6693,08-07-2023,Completed,811.63
36911,4843,02-05-2023,Cancelled,127.85
36912,7185,09-06-2023,Completed,569
36913,6433,17-05-2023,Pending,671.12
36914,6671,13-10-2023,Cancelled,485.79
36915,5944,15-08-2023,Cancelled,520.04
36916,8124,09-05-2023,Pending,824.19
36917,154,12-05-2023,Completed,383.86
36918,3689,08-04-2023,Pending,281.55
36919,597,15-05-2023,Pending,252.8
36920,8523,11-02-2023,Completed,275.69
36921,4738,22-03-2023,Pending,849.69
36922,7731,11-03-2023,Cancelled,93.7
36923,6061,19-05-2023,Completed,94.61
36924,1928,29-11-2023,Pending,398.65
36925,777,30-01-2023,Cancelled,357.62
36926,7200,14-12-2023,Cancelled,288.93
36927,6676,10-01-2023,Pending,234.84
36928,9026,07-12-2023,Pending,838.25
36929,1628,27-02-2023,Pending,813.28
36930,5412,12-03-2023,Completed,996.36
36931,2477,03-03-2023,Completed,403.6
36932,7281,12-07-2023,Completed,252.12
36933,2103,16-04-2023,Pending,519.81
36934,1219,17-12-2023,Completed,661.26
36935,2972,11-07-2023,Cancelled,77.58
36936,9598,10-01-2023,Completed,380.51
36937,9605,07-12-2023,Pending,548.13
36938,32,01-05-2023,Pending,602.98
36939,2019,09-11-2023,Completed,879.68
36940,603,11-03-2023,Pending,191.73
36941,3348,26-09-2023,Cancelled,494.36
36942,2784,24-10-2023,Pending,490.48
36943,9863,23-12-2023,Completed,825.63
36944,4665,22-06-2023,Cancelled,868.96
36945,3406,06-06-2023,Pending,656.37
36946,8081,07-01-2023,Completed,35.86
36947,9703,25-02-2023,Cancelled,485.8
36948,8078,07-03-2023,Cancelled,284.48
36949,2111,12-10-2023,Pending,590.7
36950,2444,05-06-2023,Completed,744.35
36951,5976,20-05-2023,Cancelled,687.82
36952,3047,05-05-2023,Completed,431.9
36953,26,11-04-2023,Pending,626.06
36954,9168,25-11-2023,Cancelled,281.41
36955,5425,08-01-2023,Cancelled,119.38
36956,986,25-03-2023,Pending,935.41
36957,6339,12-08-2023,Completed,433.37
36958,148,11-09-2023,Cancelled,435.78
36959,1051,25-01-2023,Cancelled,862.86
36960,6039,22-11-2023,Cancelled,134.98
36961,3285,06-06-2023,Pending,829.58
36962,3588,04-03-2023,Cancelled,264.47
36963,178,22-05-2023,Cancelled,599.11
36964,7575,07-12-2023,Completed,506.11
36965,3991,01-05-2023,Pending,964.15
36966,742,22-11-2023,Completed,34.41
36967,7010,07-12-2023,Cancelled,892.29
36968,4539,17-08-2023,Cancelled,995.54
36969,4508,15-08-2023,Completed,117.5
36970,2519,10-01-2023,Pending,874.62
36971,160,08-07-2023,Completed,775.14
36972,3938,26-06-2023,Pending,428.96
36973,2147,24-10-2023,Pending,965
36974,6428,23-08-2023,Pending,347.57
36975,3405,30-04-2023,Pending,304.38
36976,1747,27-04-2023,Pending,102.49
36977,5205,23-10-2023,Completed,990.55
36978,5327,29-11-2023,Cancelled,984.02
36979,2112,11-08-2023,Pending,617
36980,7232,06-07-2023,Cancelled,191.37
36981,2040,26-08-2023,Pending,91.74
36982,947,10-04-2023,Cancelled,660.09
36983,9068,30-12-2023,Cancelled,461.6
36984,2479,02-09-2023,Pending,281.06
36985,9454,18-09-2023,Completed,759.04
36986,9388,18-11-2023,Pending,962.2
36987,9238,01-04-2023,Completed,192.06
36988,236,09-11-2023,Cancelled,270.37
36989,2647,15-07-2023,Cancelled,32.16
36990,8702,16-10-2023,Pending,671.94
36991,4632,15-03-2023,Pending,617.38
36992,6699,06-04-2023,Pending,624.31
36993,130,28-02-2023,Completed,108.8
36994,7633,22-03-2023,Completed,112.22
36995,725,21-05-2023,Cancelled,529.42
36996,5835,13-08-2023,Completed,756.48
36997,574,01-11-2023,Completed,660.77
36998,5361,18-01-2023,Pending,183.57
36999,7946,13-08-2023,Completed,861.54
37000,4232,24-01-2023,Completed,477.26
37001,7226,15-08-2023,Pending,724.79
37002,4233,04-04-2023,Completed,169.5
37003,3578,29-12-2023,Cancelled,203.77
37004,870,14-03-2023,Completed,151.06
37005,7669,26-03-2023,Pending,86.25
37006,2074,13-06-2023,Pending,162.3
37007,266,02-08-2023,Completed,747.05
37008,2325,31-08-2023,Completed,571.59
37009,7184,25-05-2023,Pending,201.26
37010,673,12-01-2023,Cancelled,203.18
37011,514,08-03-2023,Pending,998.8
37012,5472,28-01-2023,Completed,177.35
37013,717,24-01-2023,Completed,565.96
37014,4354,27-04-2023,Completed,355.98
37015,3618,07-03-2023,Cancelled,68.38
37016,6140,13-08-2023,Completed,517.43
37017,8616,22-10-2023,Pending,866.74
37018,4058,19-07-2023,Cancelled,899.79
37019,9348,17-07-2023,Completed,744.17
37020,5680,25-12-2023,Pending,396.61
37021,6965,17-09-2023,Completed,642.24
37022,4913,09-06-2023,Completed,852.84
37023,8561,18-06-2023,Pending,445.17
37024,5592,14-06-2023,Completed,849.6
37025,4088,22-03-2023,Pending,874.83
37026,1596,10-04-2023,Completed,167.65
37027,5024,14-07-2023,Pending,437.35
37028,7516,27-08-2023,Cancelled,78.51
37029,1516,01-11-2023,Pending,487.75
37030,6183,12-02-2023,Cancelled,670.84
37031,4290,05-02-2023,Completed,895.8
37032,4395,11-09-2023,Cancelled,172.49
37033,7117,03-08-2023,Cancelled,198.3
37034,7770,26-10-2023,Completed,285.82
37035,8601,21-11-2023,Cancelled,645.91
37036,2294,07-02-2023,Pending,748.54
37037,407,04-02-2023,Completed,955.74
37038,6974,09-07-2023,Pending,791.94
37039,4017,07-11-2023,Cancelled,827.68
37040,383,28-08-2023,Completed,778.02
37041,3739,02-06-2023,Completed,59.48
37042,899,23-04-2023,Pending,736.9
37043,5296,23-04-2023,Cancelled,719.1
37044,7823,06-05-2023,Pending,331.16
37045,7824,02-02-2023,Pending,226.96
37046,6516,18-09-2023,Pending,436.91
37047,365,18-04-2023,Completed,314.5
37048,8329,03-02-2023,Pending,304.49
37049,9122,23-09-2023,Pending,64.14
37050,9674,10-12-2023,Completed,998.92
37051,5008,08-06-2023,Cancelled,958.38
37052,6221,10-12-2023,Pending,85.2
37053,8850,22-09-2023,Pending,190.36
37054,8811,03-11-2023,Completed,182.43
37055,6336,03-03-2023,Cancelled,154.19
37056,8781,15-11-2023,Completed,180.59
37057,5466,01-06-2023,Completed,620.62
37058,6477,25-03-2023,Pending,111.63
37059,6241,03-07-2023,Completed,783.19
37060,298,23-01-2023,Cancelled,723.83
37061,1506,06-08-2023,Pending,423.8
37062,9456,24-05-2023,Completed,630.39
37063,9967,26-06-2023,Cancelled,956.26
37064,2120,18-01-2023,Completed,220.41
37065,8879,03-07-2023,Completed,777.78
37066,1283,13-03-2023,Cancelled,584.18
37067,677,31-12-2023,Pending,840.9
37068,9342,11-03-2023,Pending,729.26
37069,6023,07-08-2023,Pending,774
37070,4404,06-09-2023,Completed,628.08
37071,4943,27-05-2023,Pending,259.83
37072,6934,06-11-2023,Pending,207.98
37073,5317,01-12-2023,Cancelled,528.7
37074,9184,14-02-2023,Pending,158.59
37075,6425,17-05-2023,Pending,374.09
37076,983,24-03-2023,Pending,149.1
37077,6659,01-12-2023,Pending,80.96
37078,515,25-10-2023,Pending,208.91
37079,2892,12-07-2023,Completed,621.17
37080,1984,28-10-2023,Pending,278.39
37081,9942,05-02-2023,Pending,83.59
37082,5666,26-02-2023,Completed,565.69
37083,7272,18-05-2023,Pending,366.11
37084,1622,23-07-2023,Cancelled,932.12
37085,1473,16-06-2023,Pending,990.37
37086,8156,09-05-2023,Cancelled,943.83
37087,6912,01-07-2023,Pending,350.54
37088,5885,16-06-2023,Cancelled,109.32
37089,354,05-02-2023,Pending,375.96
37090,8214,02-08-2023,Pending,218.65
37091,1610,18-06-2023,Completed,619.28
37092,2698,23-04-2023,Completed,104.15
37093,2188,09-06-2023,Pending,992.86
37094,8748,02-03-2023,Pending,945.95
37095,5150,02-08-2023,Cancelled,936.66
37096,3413,25-11-2023,Completed,446.25
37097,8011,04-06-2023,Cancelled,278.27
37098,6841,01-05-2023,Pending,649.5
37099,7071,10-10-2023,Completed,496.29
37100,9015,15-11-2023,Pending,654.33
37101,7313,14-12-2023,Completed,442.84
37102,1796,08-06-2023,Completed,308.52
37103,8086,08-04-2023,Completed,646.52
37104,8095,02-07-2023,Completed,427.82
37105,7142,01-06-2023,Completed,789.56
37106,4786,23-06-2023,Pending,145.45
37107,5050,10-09-2023,Completed,851.91
37108,5180,22-11-2023,Pending,830.93
37109,4187,23-05-2023,Pending,743.33
37110,6603,08-02-2023,Completed,887.29
37111,8486,05-08-2023,Completed,91.38
37112,8812,19-07-2023,Cancelled,168.08
37113,6951,03-10-2023,Cancelled,254.49
37114,1539,06-05-2023,Cancelled,720.85
37115,2090,08-05-2023,Pending,396.11
37116,7222,19-11-2023,Pending,658.28
37117,7283,23-06-2023,Completed,936.31
37118,7272,05-11-2023,Pending,591.53
37119,2213,17-02-2023,Cancelled,751.26
37120,8201,07-03-2023,Completed,738.89
37121,218,12-02-2023,Cancelled,598.09
37122,8871,22-11-2023,Pending,747.23
37123,664,12-12-2023,Cancelled,292.17
37124,1338,14-10-2023,Pending,911.59
37125,4838,20-04-2023,Cancelled,866.61
37126,3527,15-02-2023,Completed,970.94
37127,4238,07-11-2023,Cancelled,209.94
37128,4306,13-05-2023,Cancelled,167.47
37129,6144,07-08-2023,Cancelled,827.96
37130,1106,10-02-2023,Cancelled,564.69
37131,9295,25-12-2023,Cancelled,432.17
37132,1782,15-09-2023,Completed,929.7
37133,1087,01-01-2024,Cancelled,101.09
37134,4206,25-06-2023,Cancelled,289.55
37135,3783,22-10-2023,Cancelled,573.38
37136,3720,27-01-2023,Cancelled,547.88
37137,3983,02-05-2023,Cancelled,610.51
37138,7049,28-03-2023,Cancelled,555.45
37139,6564,18-05-2023,Pending,915.79
37140,4747,08-01-2023,Cancelled,401.95
37141,6121,07-10-2023,Completed,814.22
37142,9844,03-03-2023,Cancelled,369.83
37143,8788,09-06-2023,Completed,519.58
37144,1049,10-10-2023,Pending,366.77
37145,3010,12-10-2023,Completed,661.97
37146,1665,26-07-2023,Cancelled,877.26
37147,6824,10-02-2023,Completed,426.96
37148,1080,13-11-2023,Pending,175.59
37149,827,10-08-2023,Pending,214.82
37150,7408,10-02-2023,Completed,985.64
37151,3207,14-11-2023,Completed,218.68
37152,1762,19-07-2023,Pending,127.17
37153,4342,16-08-2023,Cancelled,618.82
37154,7423,10-03-2023,Completed,525.02
37155,9696,14-09-2023,Pending,291.53
37156,8049,05-09-2023,Pending,385.75
37157,1126,13-07-2023,Pending,48.69
37158,882,30-12-2023,Cancelled,428.57
37159,5637,05-05-2023,Completed,398.22
37160,8610,22-10-2023,Completed,725.35
37161,9579,27-03-2023,Completed,587.75
37162,1203,10-04-2023,Cancelled,201.93
37163,7810,06-07-2023,Cancelled,617.75
37164,2485,18-03-2023,Pending,421.13
37165,448,04-12-2023,Pending,535.37
37166,1960,12-12-2023,Completed,568.03
37167,268,14-11-2023,Pending,934.64
37168,4035,24-02-2023,Completed,664.74
37169,2921,13-02-2023,Cancelled,162.41
37170,7825,09-06-2023,Cancelled,935.69
37171,9359,16-05-2023,Completed,224.02
37172,5098,02-09-2023,Pending,156.05
37173,1311,29-09-2023,Cancelled,947.22
37174,6332,12-03-2023,Pending,517.46
37175,4431,13-01-2023,Cancelled,104.27
37176,9699,16-06-2023,Pending,654.32
37177,1965,28-02-2023,Cancelled,119.09
37178,3065,26-01-2023,Completed,89.64
37179,860,29-01-2023,Completed,131.24
37180,3592,20-07-2023,Completed,279.16
37181,1966,01-04-2023,Cancelled,567.47
37182,2880,30-01-2023,Cancelled,776.35
37183,6904,07-05-2023,Completed,871.53
37184,7140,09-12-2023,Pending,673.06
37185,6425,19-02-2023,Cancelled,661.03
37186,1709,22-11-2023,Cancelled,706.3
37187,6625,14-03-2023,Completed,418.45
37188,8922,09-04-2023,Cancelled,296.82
37189,156,15-11-2023,Completed,147.92
37190,3912,27-07-2023,Cancelled,632.71
37191,4525,10-07-2023,Cancelled,100.88
37192,6743,13-11-2023,Cancelled,251.92
37193,5014,13-07-2023,Pending,166.09
37194,3993,14-07-2023,Completed,202.03
37195,1726,14-07-2023,Completed,914.28
37196,3996,09-08-2023,Completed,657.51
37197,4645,05-04-2023,Pending,136.54
37198,5808,11-08-2023,Pending,625.41
37199,6243,29-12-2023,Pending,300.2
37200,4381,30-10-2023,Pending,466.25
37201,9653,19-08-2023,Completed,248.19
37202,9429,18-11-2023,Completed,673.83
37203,4182,01-06-2023,Pending,839.31
37204,6479,26-11-2023,Completed,93.29
37205,5534,22-04-2023,Cancelled,329.95
37206,7312,03-07-2023,Pending,214.31
37207,717,19-06-2023,Completed,859.87
37208,5826,20-03-2023,Cancelled,33.78
37209,5461,09-12-2023,Pending,943.52
37210,3510,19-05-2023,Completed,778.11
37211,379,07-11-2023,Cancelled,458.55
37212,3635,25-12-2023,Pending,779.67
37213,5037,18-02-2023,Pending,105.86
37214,9851,28-04-2023,Cancelled,780.38
37215,8533,09-01-2023,Pending,773.19
37216,471,04-07-2023,Completed,918.75
37217,7303,30-11-2023,Pending,45.88
37218,5736,08-07-2023,Cancelled,594.94
37219,3784,29-09-2023,Cancelled,765.01
37220,8096,11-09-2023,Cancelled,272.34
37221,994,17-07-2023,Pending,940.82
37222,4268,25-08-2023,Completed,92.71
37223,1736,15-04-2023,Cancelled,310.11
37224,5784,28-06-2023,Pending,618.85
37225,1950,13-10-2023,Pending,897.4
37226,5332,23-11-2023,Pending,460.57
37227,4489,09-08-2023,Cancelled,578.84
37228,4601,07-11-2023,Completed,679.33
37229,5620,01-03-2023,Completed,638.62
37230,3035,27-03-2023,Completed,892.6
37231,2544,18-12-2023,Pending,171.1
37232,9996,10-12-2023,Cancelled,385.76
37233,8411,03-12-2023,Pending,892.63
37234,5435,10-10-2023,Pending,450.72
37235,4978,26-04-2023,Completed,290.64
37236,988,09-05-2023,Cancelled,969.04
37237,4339,26-10-2023,Pending,741.5
37238,2908,16-05-2023,Completed,399.71
37239,6598,24-05-2023,Completed,656.26
37240,3841,19-04-2023,Pending,831.59
37241,1195,16-06-2023,Completed,267.47
37242,2806,07-11-2023,Cancelled,217.87
37243,9524,02-11-2023,Cancelled,705.27
37244,9881,17-02-2023,Pending,422.05
37245,2573,05-03-2023,Cancelled,790.58
37246,1673,06-03-2023,Cancelled,365.69
37247,3257,09-05-2023,Cancelled,372.07
37248,6104,29-08-2023,Cancelled,60.64
37249,8807,17-08-2023,Cancelled,413.8
37250,2644,22-01-2023,Pending,912.96
37251,2450,04-04-2023,Pending,875.02
37252,2958,20-08-2023,Pending,168.31
37253,1243,09-03-2023,Pending,478.79
